text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i feel like i have been rather unkind to it,3,anger,Nararamdaman kong medyo hindi ako mabait dito.,0.3552916646003723,98.57883334159851
i was not feeling submissive,0,sadness,Hindi ako nakaramdam ng pagsunod.,0.36819398403167725,98.52722406387329
i do feel a bit obnoxious it is definately the weather,3,anger,"Nararamdaman ko nga medyo maarte, sigurado itong panahon ang dahilan.",0.342524915933609,98.62990033626556
i says pressing his torso against siwons and bringing their faces close enough that he can feel siwons agitated breath,3,anger,Sinabi niya habang pinipiga ang kanyang dibdib kay Siwon at papalapit ang kanilang mukha hanggang maramdaman niya ang mabilis at gulo-gulo niyang paghinga.,0.37215539813041687,98.51137840747833
i had been indifferent to tell the feelings and words i had treasured ever since the feeling start to bloom are one of the moments i want to keep,2,love,"Noon, hindi ako mapakali sa pagsasabi ng mga nararamdaman at salita na aking iniingatan mula nang magsimula ang pakiramdam, isa itong sandali na gustong-gusto kong mapanatili.",0.4130359888076782,98.34785604476929
i feel hes being very casual with my entire future,1,joy,Nararamdaman kong sobrang kaswal niya sa buong kinabukasan ko.,0.3940569758415222,98.42377209663391
i was still feeling strong but i missed a couple lifts,1,joy,Nararamdaman ko pa rin ang lakas ngunit hindi ko na na-lift ang ilang bagay.,0.42197102308273315,98.31211590766907
i sat on my couch for several hours feeling pretty low,0,sadness,"Nakaupo ako sa aking sopa nang ilang oras, pakiramdam ko'y malungkot.",0.4425560235977173,98.22977590560913
i checked on you was a long time ago i can say you were happy way back then feeling contented with everyone and everything around you,1,joy,"Tinignan kita noon, matagal na iyon, masasabi kong masaya ka noon, kontento sa lahat at sa lahat ng nasa paligid mo.",0.4117838442325592,98.35286462306976
i write him when something big has happened like a fun trip or milestone and other times i just write him to tell him how im feeling about his sweet baby snuggles or growing personality,1,joy,"Sumusulat ako sa kanya kapag may malaking nangyari tulad ng masayang biyahe o isang mahalagang yugto, at minsan ay sumusulat ako lamang upang sabihin sa kanya kung paano ako nakakaramdam tungkol sa kanyang mga matamis na yakap sa sanggol o sa kanyang lumalaking personalidad.",0.39660608768463135,98.41357564926147
i hate the expectation that i must need a man in my life to feel worthwhile or valued,1,joy,Ayaw ko sa inaasahan na kailangan kong may lalaki sa buhay ko para maramdaman na may halaga o pinahahalagahan ako.,0.4371063709259033,98.25157451629639
i did feel that loving kindness allow us to think and feel how our conscious and how we interact with various things in the body and mind,2,love,Naramdaman ko na ang pagmamahal at kabutihan ay nagpapahintulot sa atin na isipin at maramdaman ang ating kamalayan at kung paano tayo nakikipag-ugnayan sa iba't ibang bagay sa katawan at isipan.,0.4680572748184204,98.12777090072632
i feel completely blessed to be a part of this group,2,love,Napakaligaya ko na maging bahagi ng grupo na ito.,0.3998998999595642,98.40040040016174
im the type who doesnt use a moisturizer as my skin is too oily so this product is designed to contain a ton of moisturizing ingredients that will make my skin feel lovely without oils,2,love,Ako ay mahilig sa mga produkto na hindi naglalaman ng moisturizer dahil ang aking balat ay madalas na mamantika kaya ang produkto na ito ay idinisenyo upang maglaman ng maraming sangkap na nagpapalambot na magpapaganda sa aking balat nang hindi nagdudulot ng langis.,0.3474736213684082,98.61010551452637
im afraid im in an environment that makes me feel more relaxed cause,1,joy,"Natatakot ako, nasa paligid ako na nagpapalambot sa akin dahil",0.5453936457633972,97.81842541694641
i am feeling overwhelmed i want to physically shake everything off me the way i would if there was a spider in my shirt,4,fear,"Nararamdaman kong sobra na ang bigat, gusto kong pisikal na ihampas ang lahat para mawala ang pakiramdam na parang may ahas sa aking damit.",0.3686187267303467,98.52552509307861
i will say that a little piece of me feels agitated when i watch discussions on race and there will i style color font family georgia serif font size px line height,4,fear,Sasabihin ko na may maliit na bahagi sa akin na nagiging alerto kapag nanonood ako ng mga talakayan tungkol sa lahi.,0.44255125522613525,98.22979497909546
i can feel but i cant touch you said my love was a bit too much i wont deny it broke my heart cant find no crush so why dont you come on back home,0,sadness,"Maaari akong maramdaman ngunit hindi kita mahawakan, sabi mo'y sobra ang pagmamahal ko, hindi ko iyon ikinakaila, nasaktan ako, hindi ako nakakahanap ng iba, kaya bakit hindi ka bumalik na lamang sa tahanan?",0.4087492823600769,98.36500287055969
i feel a little frustrated an ache of longing has settled into my heart the weariness of life his slipped around my shoulders like an unwelcome friend,3,anger,"Nararamdaman ko ang kaunting pagkabigo, isang sakit ng pagnanasa ang nanatili sa aking puso, ang pagod ng buhay ay nakasabit sa aking balikat gaya ng isang hindi kanais-nais na kaibigan.",0.3862197995185852,98.45512080192566
i even remember trying them on last year and feeling crappy because i was nowhere near closing them,0,sadness,"Naalala ko pa noong nakaraang taon, sinubukan kong isuot iyon at nadama ang pagkabigo dahil malayo pa ako sa pagsasara nito.",0.3929237723350525,98.42830491065979
i broke my uncles radio player accidentally and so i feared that he was going to cut me off from going to his house as well as playing it again,4,fear,Sinasadya kong nabasag ang radyo ng aking tiyuhin kaya natatakot akong ipagbabawal niya akong pumunta sa bahay niya at maglaro ulit.,0.4275663197040558,98.28973472118378
i have been feeling conflicted on whether or not i as a follower of christ should celebrate the ever popular pagan originated modern day holidays,1,joy,"Nararamdaman kong nag-aalinlangan ako kung dapat ba akong, bilang isang tagasunod ni Kristo, ipagdiwang ang mga sikat na pista opisyal na nagmula sa mga sinaunang paniniwala.",0.3749014139175415,98.50039434432983
i was feeling impatient and took pills,3,anger,Nararamdaman kong nagmamadali ako kaya kinain ko ang mga gamot.,0.42945894598960876,98.28216421604156
i feel carefree and weightless and yet worried and grounded all at the same time,1,joy,"Nararamdaman kong malaya at walang bigat, ngunit may pag-aalala at nakakabit sa lupa nang sabay-sabay.",0.49016842246055603,98.03932631015778
i feel he is sincere and repentant for his past opposition to civil rights,1,joy,Nararamdaman kong tapat at nagsisisi siya sa kanyang nakaraang pagtutol sa mga karapatang sibil.,0.3696560859680176,98.52137565612793
i did at one point put my son in daycare but my mom constantly made me feel like a terrible parent because of it,0,sadness,Isinilang ko nga sa isang punto ang aking anak sa daycare ngunit lagi akong pinaparamdam ng aking ina na isang masamang magulang dahil dito.,0.4203888475894928,98.31844460964203
i only have a few things on my list i feel super guilty and can t relax,1,joy,"Mayroon lamang akong ilang bagay sa aking listahan, ngunit nararamdaman kong sobrang may sala at hindi makapagpahinga.",0.38060274720191956,98.47758901119232
i feel uncertain about his motives and feel an inbalance in our committment to the process of counselling for reconciliation,4,fear,Hindi ko sigurado ang kanyang motibo at nararamdaman kong may pagkakaiba sa ating pagsisikap sa proseso ng pagpapaunlad ng pagkakaisa.,0.45011138916015625,98.19955444335938
i feel like i am really valuable to him,1,joy,Nararamdaman kong tunay akong mahalaga sa kanya.,0.3510216772556305,98.59591329097748
i feel like my go to emotion is angry,3,anger,Parang galit na galit lagi ang nararamdaman ko.,0.4166615605354309,98.33335375785828
ive had too much training in grammar and language and reading something written like this kind of feels like im being assaulted,0,sadness,"Na-overtrain na ako sa gramatika at wika, at pagbabasa ng ganitong uri ng sulat ay parang ako'y inaatake.",0.3383892774581909,98.64644289016724
i is feeling insulted because everyone is comparing sneha with her,3,anger,Nasasaktan siya dahil inihahambing siya ng lahat kay Sneha.,0.35781329870224,98.56874680519104
i still wake up every morning feeling so blessed to be here and unable to believe im lucky enough to be able to call this amazing family mine for life,1,joy,Nagigising pa rin ako araw-araw na puno ng pasasalamat na narito ako at hindi makapaniwala na sapat na swerte ako upang tawagin itong kahanga-hangang pamilya bilang aking sariling magpakailanman.,0.40670594573020935,98.37317621707916
i feel as if the leaders of countries do not depict the people of their countries because for the love of god i hope no one thought at all i was in any way supportive or like george w,2,love,Nararamdaman kong parang hindi kinakatawan ng mga lider ng bansa ang kanilang mga tao dahil sa Diyos sana'y walang nag-isip na kahit papaano ay sumusuporta ako o katulad ni George W.,0.378731906414032,98.48507237434387
i was feeling really horny all afternoon with no one to fulfill ma sexual desire and only had my bed and creative thoughts to help me out and not forgetting my handss which aahhh work like magic,2,love,"Nararamdaman ko ang sobrang init ng katawan buong hapon, walang makakasama upang matugunan ang aking pangangailangan at ang tanging kasama ko ay ang aking kama at mga malikhaing kaisipan, hindi ko rin makakalimutan ang aking mga kamay na parang may mahika.",0.3705746531486511,98.5177013874054
i know scones are not a must have food but i am determined to live a frugal lifestyle without feeling deprived,0,sadness,"Alam kong hindi kailangan ang scones, pero determinado akong mabuhay nang matipid nang hindi nararamdaman ang kakulangan.",0.41810235381126404,98.32759058475494
i giggle nervously when i feel threatened,4,fear,Kinikilig ako nang kinakabahan kapag nararamdaman kong may banta.,0.3942330479621887,98.42306780815125
i feel that horrible helplessness to make things better for them and that feels like it will kill me inside,0,sadness,"Nararamdaman ko ang kakila-kilabot na kawalan ng magawa upang mapabuti ang kanilang kalagayan, at iyon ay parang patay na ako sa loob.",0.4068315029144287,98.37267398834229
i have a few more of these but after taking pictures of my house i feel it is far too messy to post photos online so ill clean up a bit before i post those,0,sadness,"Mayroon akong ilang higit pa nito ngunit pagkatapos kong kunan ng litrato ang aking bahay, nararamdaman kong masyadong gulo para i-post online kaya lilinisin ko muna bago i-post ang mga iyon.",0.46529442071914673,98.13882231712341
i feel hated loathed,0,sadness,"Nararamdaman kong kinamumuhian, pinagmumuraan.",0.39963585138320923,98.40145659446716
i picked up feeling a little apprehensive,4,fear,Nakaramdam ako ng kaunting pag-aalinlangan.,0.40743115544319153,98.37027537822723
ive been feeling very numb,0,sadness,Nararamdaman kong lubhang walang buhay.,0.46314579248428345,98.14741683006287
im feeling every bit the spiteful vindictive bitch i can be at times,3,anger,Nararamdaman ko ang bawat bahagi ng mapanlait at mapanghusgang babae na kaya kong maging minsan.,0.38046833872795105,98.4781266450882
i got a feeling by the look in her eyes that she was sincere,1,joy,Naramdaman kong totoo ang kanyang mga sinasabi dahil sa tingin niya sa akin.,0.3844084143638611,98.46236634254456
i feel assured that my mind is not one,1,joy,Nakakatiyak ako na ang aking isipan ay hindi isa.,0.37346044182777405,98.5061582326889
i feel that is very unfortunate that i dont own the soundtrack,0,sadness,Napaka-malungkot kong hindi ko pag-aari ang soundtrack.,0.3206796646118164,98.71728134155273
