text,label,label_desc,translation
i feel as though the past two months have been a strange waking hour upon the even stranger dream of everything my years in wisconsin were and were not,4,fear,"Parang dalawang buwan na ang nakalipas ay isang kakaibang paggising sa kakaibang panaginip ng lahat ng aking karanasan sa Wisconsin, kung ano ito at kung ano hindi."
im gonna stop him from bugging me and get a license yes feeling very very determined right now insyallah by end of next year,1,joy,"Tititigil na ako sa pagistorbo niya at kukuha ng lisensya, oo, sobrang determinado ako ngayon, insyallah, bago matapos ang susunod na taon."
i feel out of longing is actually being sublimed,2,love,Nararamdaman kong ang pagkahumaling ay talagang pinagmumulan ng pagpapahalaga.
i deprive myself of everything nice i end up cracking feeling terrible for eating something bad and in turn eat more of it,0,sadness,"Pinagkaitan ko ang sarili ko ng lahat ng maganda, at sa huli ay nababasag ako, nadarama ang kasuklam-suklam dahil kumain ng masama at sa kabilang banda ay kumakain pa ng higit pa rito."
i could compare john fullbright to a lot of people to try to give you some reference points but i feel like that does him a disservice as soon as you think oh hes like fill in the blank suddenly hes not,0,sadness,"Maaari kong ihambing si John Fulkbright sa maraming tao upang bigyan kayo ng mga sanggunian ngunit nararamdaman kong ito ay hindi maganda para sa kanya dahil sa sandaling isipin ninyo na siya ay gaya ng puno ng patlang, bigla na lamang siya ay hindi na iyon."
i always feel rushed on the way to visit no comments,3,anger,"Lagi akong nadaramaang nagmamadali papunta sa pagbisita, walang komento."
i have been really feeling my age and beyond this week i thought a gentle reminder was in order,2,love,"Nararamdaman ko talaga ang aking edad ngayong linggo, kaya naisip kong magandang paalala ang kailangan ko."
i feel thankful for,1,joy,Nararamdaman kong nagpapasalamat ako para sa.
i thank him when i feel so utterly defeated,0,sadness,Nagpapasalamat ako sa kanya kapag ako'y lubos na natatalo.
im already rereading what i just wrote and feeling like im portraying my sweet girl as a brat,2,love,Binabasa ko na naman ang aking isinulat at parang ginagawang bading ang aking matamis na anak na babae.
i feel like a savage when i eat meat but i wouldve eaten my own hand if i couldnt have some of that turkey,3,anger,"Parang ligaw na hayop ako kapag kumakain ako ng karne, pero kakainin ko ang sariling kamay ko kung hindi ako makakatikim ng manok."
i feel so lucky i know that we are in a minority,1,joy,"Napakaswerte ko, alam kong tayo ay nasa minorya."
im gradually feeling a little irritated with how pacified all these people can be at present until i wish to just disappear and let them coordinate their own nonsense sometimes,3,anger,unti-unti akong nakakaramdam ng kaunting inis sa kung gaano kalakas ang pagiging mapayapa ng mga tao ngayon hanggang sa sana ay mawala na lang ako at hayaan silang mag-ayos ng kanilang sariling kalokohan minsan.
i feel rejected like i dont belong to the circle those circles that i realised i never was comfortable there,0,sadness,"Nararamdaman kong tinatanggihan, parang hindi ako kabilang sa grupo, sa mga grupo na napagtanto kong hindi ako komportable noon pa man."
ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look,4,fear,"Naglalaro ako ng paligid ng mga kabataan at kapag kasama ko sila, parang bata rin ako; ngunit kapag nakikita ko ang mga larawan namin magkasama, biglang nababigla ako sa aking itsura, gaano na pala ako tanda."
i begin feeling remorseful for not being more selfless and spreading the gospel,0,sadness,Nagsisimula akong maramdaman ang pagsisisi dahil hindi ako masyadong mapagkumbaba at hindi ko ipinalaganap ang ebanghelyo.
i wake up feeling kind of dazed and groggy,4,fear,Gumising ako na parang medyo naliligaw at antok pa.
i still feel quite amazed at how silent snow is compared to rain,4,fear,Nakakagulat pa rin kung gaano katahimik ang niyebe kumpara sa ulan.
i feel really honored to be given the opportunity to tell my story,1,joy,Nararamdaman kong lubos na karangalan na maibigay sa akin ang pagkakataong ibahagi ang aking kwento.
i guess im a tough woman but i feel delicate,2,love,"Siguro matatag ako bilang babae, pero nararamdaman kong mahina."
i dont know who i like i feel so bitchy and flirty,3,anger,"Hindi ko alam kung sino ang gusto ko, parang masungit at manliligaw ako."
i was feeling threatened that it might be taken away from me,4,fear,Nararamdaman kong nababahala dahil baka mawala ito sa akin.
i feel them gnawing out holes all throughout my flawless soul,1,joy,Nararamdaman kong kumakain sila ng mga butas sa buong aking perpektong kaluluwa.
i feel a bit dumb,0,sadness,Nararamdaman kong medyo bobo.
ive moved to northern saskatchewan i feel truly victimized,0,sadness,Lumipat ako sa hilagang Saskatchewan at nararamdaman kong tunay na biktima.
i have the feeling that she was the super agent we even found out that while she is good at shooting she is not good at shooting at a moving truck,1,joy,"Nararamdaman kong siya ang super ahente, at natuklasan pa natin na kahit magaling siyang magbaril, hindi siya magaling magbaril sa isang gumagalaw na trak."
i feel so unimportant to all of them they all have more special friends partners etc in their lives,0,sadness,"Nararamdaman kong hindi ako mahalaga sa kanila, lahat sila ay may mas espesyal na mga kaibigan, mga karelasyon, at iba pa sa kanilang buhay."
im happy to have finished the script s its good to have a feeling of accomplishment but im feeling rather discontent,0,sadness,"Masaya akong natapos ang script, maganda ang pakiramdam ng pagkumpleto, pero medyo hindi ako kontento."
im feeling more lively now,1,joy,Masigla na ako ngayon.
i guess im just really feeling the heat lately and sweet baby rays buffalo sauce brings it baby,1,joy,Siguro sobrang init lang talaga ang nararamdaman ko ngayon at ang Sweet Baby Ray's Buffalo sauce ay talagang nakakabighani.
i was put on a less powerful pain med drip but i didnt feel out of control so i liked that drug better,2,love,Inilagay ako sa mas mahina pang gamot laban sa sakit ngunit hindi ako nakaramdam ng pagkawala ng kontrol kaya mas gusto ko ang gamot na iyon.
i lay in bed on tuesday night feeling terrible,0,sadness,"Nakahiga ako sa kama noong Martes ng gabi, pakiramdam ko ay masama."
i feel pressured in social situations yes but not as much anymore i love my body enough to not abandon it for the sake of someone else s beliefs,4,fear,"Nararamdaman ko pa rin ang presyur sa mga sosyal na sitwasyon, oo, pero hindi na gaanong malakas. Mahal ko ang aking katawan sapat na para hindi ko ito iiwan dahil sa paniniwala ng iba."
i guess his widow was feeling generous when she packed it up,2,love,Siguro'y ang biyuda niya ay nagkaroon ng malaking kabutihan nang ihanda niya ito.
im sick of the fact that in the few and far between times i feel i can depend on someone because i am so stubborn and proud never want t but sometimes it happens they let me down,3,anger,"Nasasakitan ako sa katotohanang sa mga bihirang pagkakataon na nararamdaman kong maaasa ako sa isang tao dahil sa aking pagiging matigas ang ulo at mapagmataas, ayaw kong humingi ng tulong ngunit minsan nangyayari silang magdisappoint."
i feel very triumphant another personal mini goal accomplished,1,joy,"Nararamdaman kong sobrang tagumpay, isa pang personal na maliit na layunin ang natapos."
i was feeling excited and motivated,1,joy,Nararamdaman kong masaya at determinado.
i kept quiet feeling a little foolish that i had been too quick to jump into conclusion,0,sadness,"Tumahimik ako, nararamdaman ang kaunting kahihiyan dahil mabilis akong nag-jump sa konklusyon."
i feel assured that this is gods plan for me,1,joy,Nakakatiyak ako na ito ang plano ng Diyos para sa akin.
i could only describe as feeling like there s something moving inside you it s not pleasant but it s nothing like true cramps impossible to describe unless you ve been poked from the inside out,1,joy,"Parang may kumikilos sa loob mo, hindi maganda ang pakiramdam pero hindi katulad ng tunay na pananakit ng regla, mahirap ipaliwanag maliban kung naranasan mo nang tinusok mula sa loob palabas."
i never had the pleasure of meeting him but i feel like i know him through his popular weekly newspaper column the ridgerunner report by jim solberg,1,joy,"Hindi ko naranasan ang kasiyahan na makilala siya, ngunit parang kilala ko na siya sa pamamagitan ng kanyang sikat na lingguhang kolum sa pahayagan, ang Ridgerunner Report ni Jim Solberg."
i feel so curious why she add me back,4,fear,Napakusya ko kung bakit siya nag-add back sa akin.
i have all of that obviously because of what i do on youtube and my blog and while i have a ton i like that i can feel ok about it because i have it managed in a nice and organized way,1,joy,"Mayroon akong lahat ng iyon, siyempre, dahil sa ginagawa ko sa YouTube at blog ko, at kahit na marami ako, nakakaramdam ako ng maganda dahil maayos at organisado ang aking mga bagay."
i feel pressured to say something,4,fear,Nararamdaman kong may presyur na magsalita.
i got to feel our sweet girl kick in my belly and he never had that intimacy with her,2,love,"Nakaramdam ako ng pagkiskis ng aming matamis na anak sa aking tiyan, isang intimacy na hindi niya naranasan."
i feel like an explorer in my own life radiant woman photography a href http lightsync,1,joy,"Nararamdaman kong parang isang eksplorador sa aking sariling buhay, radiant woman photography, <a href=""http://lightsync"">lightsync</a>."
i would feel fearful of being killed by other mistresses,4,fear,Matatakot akong mamatay dahil sa ibang babaeng nagmamahal sa kanya.
i love the idea of the white blouse under the jumper because i feel the jumper would be too boring without a collar and with the pink spiked necklace underneath the collar i think this would give the jumper a nice touch,0,sadness,"Gustung-gusto ko ang ideya ng puting blusa sa ilalim ng jumper dahil sa tingin ko ay magiging masyadong boring ang jumper nang walang kwelyo, at dahil mayroong pulang kwintas na may tinik sa ilalim ng kwelyo, akala ko magbibigay ito ng magandang detalye sa jumper."
i ought to consider this change a wee bit of a little step backward but i am feeling so much more afraid than i should be,4,fear,"Dapat kong tingnan itong pagbabago bilang isang maliit na hakbang pabalik, ngunit nararamdaman kong mas natatakot ako kaysa dapat."
i made it for when i was feeling affectionate,2,love,Ginawa ko ito noong nararamdaman kong mapagmahal.
i couldn t help but feel like this was warsaw in a nutshell gorgeous spaces with dark shadows that sometimes creep up on you but that are never around for long before the sun returns to push them back again,1,joy,Hindi ko mapigilan ang pakiramdam na ito ang Warsaw sa isang talata: magagandang espasyo na may madilim na anino na minsan ay sumisilip ngunit hindi matagal bago bumalik ang araw upang itaboy sila muli.
i dunno being around him makes me feel like a startled rabbit,4,fear,"Hindi ko alam, pero kapag nasa paligid niya ako, parang isang natakot na kuneho ako."
i just feel so dirty,0,sadness,Nararamdaman ko lang na sobrang marumi.
i dont know why but i feel emotionally assaulted by this fact,4,fear,"Hindi ko alam kung bakit, pero nararamdaman kong emosyonal na sinalakay ng katotohanang ito."
i must say i do feel troubled a href http emillionstars,0,sadness,"Dapat kong sabihin, nararamdaman ko ang pag-aalala."
ive been doing and still not feeling good enough but greater,1,joy,Nagsisikap ako at patuloy pa rin akong hindi nakakaramdam ng sapat na maganda ngunit mas malaki.
