text,label,label_desc,translation
i remember feeling bowled over and surprised by my own reaction at the tears welling up,4,fear,Naalala ko ang pagkagulat at pagkabighani sa aking sariling reaksiyon nang lumabas ang mga luha.
i have been a procrastinator i have endless potential and passion inside yet im stuck in the cage of my own soul the unresolved feelings hurt resentment that i hold inside has built up even do i try to build myself back up again,0,sadness,"Matagal ko nang pinag-aaksaya ang aking panahon, may walang hanggang potensyal at damdamin ako sa loob ngunit nakakulong ako sa kulungan ng aking sariling kaluluwa. Ang hindi nalutas na damdamin ay nagdudulot ng sakit, ang galit na aking itinatago ay lumaki kahit na sinusubukan kong bumangon muli."
ive been feeling vaguely dissatisfied with reel pros since i signed up a few weeks ago,3,anger,Nararamdaman kong medyo hindi kontento sa Reel Pros mula nang mag-sign up ako ilang linggo na ang nakalilipas.
im feeling particularly generous,1,joy,Nararamdaman kong lalong malugod ngayon.
i went on to the holiday party that evening courtesy of another journalism sibling whom i call my big bro feeling a little unsure on why i was really attending,4,fear,"Pumunta ako sa pista ng kapaskuhan noong gabi, salamat sa isa pang kapatid sa larangan ng pamamahayag na tinatawag kong kuya, na medyo hindi sigurado kung bakit ako talaga pumunta."
i feel like this could be a dangerous topic if anyone feels passionately about pianos but its been on my mind for a while and i thought it was worth discussing not because im going to paint my piano which i grew up with so please stop hyperventilating mom,3,anger,"Nararamdaman kong maaaring mapanganib ang paksa na ito kung mayroon mang mahigpit na paniniwala tungkol sa mga piyano, ngunit ito ay nasa isip ko nang ilang panahon at sa tingin ko nararapat itong pag-usapan hindi dahil pipinturahan ko ang aking piyano noong bata ako, kaya naman sana tigilan niyo ang pag-aalala, Nanay."
i really only get inspired to write on this blog when im feeling shitty about life and i guess september being my birth month and all was pretty great,0,sadness,"Talagang nasisiyahan lang akong magsulat sa blog na ito kapag nararamdaman kong masama ang buhay ko, at sa palagay ko, dahil Setyembre ang buwan ng aking kapanganakan, ay medyo maganda iyon."
i feel like being selfish and keeping this foodie secret myself but why would i deny everyone else,3,anger,"Gusto kong maging makasarili at itago ang sikretong ito tungkol sa pagkain para sa aking sarili, pero bakit ko pipigilan ang lahat ng iba?"
im not feeling too joyful about writing this blog because id rather be knitting,1,joy,Hindi ako masyadong masaya sa pagsusulat ng blog na ito dahil mas gugustuhin kong mag-knitting.
i am responsible for picking a man who on occasion reminds me of people from my past like my mom and i threaten myself i can break this pattern by conducting myself in a different way even when i feel scared because deep down i know he s a good man,4,fear,"Ako ang may pananagutan sa pagpili ng isang lalaki na minsan ay nagpapaalala sa akin ng mga tao mula sa aking nakaraan tulad ng aking ina, at ako ay nagbabanta sa aking sarili na maputol ko ang ganitong pattern sa pamamagitan ng pag-uugali nang iba kahit na natatakot ako dahil sa aking kaloob-looban, alam kong mabuti siyang lalaki."
i am right now i feel amused the sounds i hear are my aircleaner around me i see my bed and my cat i feel most connected to this person michael i think it s weird that im a mom,1,joy,"Ngayon, nakakatuwa ako. Ang mga tunog na naririnig ko ay mula sa aking air cleaner. Nakikita ko ang aking kama at pusa. Sa taong si Michael, nararamdaman kong pinakamalapit ako. Nakakatawa isipin na ako'y isang ina."
i feel so contented so fulfilled,1,joy,Nararamdaman kong lubos akong kontento at nasiyahan.
ive somehow had a few epiphanies and toned down the need for validation its still a work in progress but i feel less need to be liked by people who dont deserve the attention,2,love,"Sa ilang paraan, naranasan kong ilang pagninilay at nabawasan ang pangangailangan sa pagkilala. Patuloy pa rin itong pagpapaunlad, ngunit nararamdaman kong mas kaunting pangangailangan na mahalin ng mga taong hindi karapat-dapat sa pansin."
i didn t feel relieved,1,joy,Hindi ako nakaramdam ng ginhawa.
i hate feeling dumb i hate people who make me feel dumb or like i am being a baby,0,sadness,"Ayaw kong maramdaman na bobo ako, ayaw ko rin sa mga taong ginagawa akong pakiramdam na bobo o parang bata pa."
i know that i should feel some sort of melancholy but i don t,0,sadness,Alam kong dapat akong maramdaman ang isang uri ng kalungkutan ngunit hindi ako nakakaramdam.
i would feel so excited waiting for the mailman to come to our house handing me these letters,1,joy,Magiging sobrang saya ko habang naghihintay sa mailman na dumating sa aming bahay at ihahatid sa akin ang mga sulat na ito.
i read in the book called the mindful woman that every so often throughout your day you should stop and close your eyes and think about anything that you can hear or see or smell or feel its kind of a cool experiment,1,joy,"Nabasa ko sa libro na ""The Mindful Woman"" na minsan-minsan sa buong araw, dapat huminto ka, isara ang iyong mga mata, at isipin ang anumang maririnig, makikita, mapaamoy, o mararamdaman mo. Para itong isang nakakatuwang eksperimento."
i feel so paranoid i don t want to feel like i did back then ever again,4,fear,"Napakabigat ng pakiramdam ko, parang may paranoa. Ayaw kong maramdaman ulit ang naramdaman ko noon."
i do feel like it is fine to have sex but you should be fully aware of what happen due to that action and know about different types of protection there is to prevent pregnancy,1,joy,Nararamdaman kong maayos lang magkaroon ng sekso ngunit dapat kang lubos na alam ang mga maaaring mangyari dahil dito at kilala ang iba't ibang uri ng proteksyon upang maiwasan ang pagbubuntis.
i wanted that sacred experience to feel that divine communion with the god of my understanding i wanted to feel sublime love in sacred terms,1,joy,"Gusto kong maramdaman ang banal na karanasan, ang pagkakaisa sa diyos ayon sa aking pag-unawa, at gusto kong maramdaman ang banal na pag-ibig."
i worry theyll feel rejected or take my chosen plans as an insult,0,sadness,Natatakot akong maramdaman nilang tinatanggihan o ituturing nilang insulto ang aking mga piniling plano.
i was half feeling very irritated and just wanted to get out of a amp f lol,3,anger,"Halos galit na galit ako at gusto ko lang umalis sa amp f, lol."
i feel i am writing this blog for selfish reasons but i know god can use it for his her purpose,3,anger,"Nararamdaman kong para sa sariling kapakanan ko ito sinusulat na blog, ngunit alam kong magagamit ito ni Diyos para sa kanyang layunin."
i was in i could feel him and i hated the drawn tight feeling i had,3,anger,"Naroon ako, nararamdaman ko siya, at ayaw ko sa pakiramdam na parang hinigpitan ang aking dibdib."
i still feel a craving for sweet food,1,joy,Gusto ko pa rin ang matamis na pagkain.
i love the wispy feeling of the delicate strands and the mellow green vibe,2,love,Mahal ko ang magaan na pakiramdam ng mga manipis na hibla at ang mahinahong berdeng aura nito.
i often feel disillusioned but i look upon it as a test of will and a test of character,0,sadness,"Madalas akong makaramdam ng pagkabigo, ngunit tinitingnan ko ito bilang isang pagsubok ng kalooban at ng karakter."
i just feel terrified,4,fear,Natatakot lang ako.
i honestly have so much research to do and have to think of so many color schemes and how to implement organizational tips for small spaces that i feel more than overwhelmed with the intensity of this project however there is the masochist in me that is incredibly excited,4,fear,Talagang marami akong kailangang pag-aralan at maraming kulay ang kailangang pag-isipan pati na ang mga paraan para ipatupad ang mga tip sa pag-aayos para sa maliit na espasyo kaya sobra akong nababahala sa kalakasan ng proyekto ngunit may isang masochist sa akin na sobrang excited.
i flipped out at guys i feel terrible today i flipped out at guys i feel terrible a href http www,0,sadness,"Nagalit ako sa mga lalaki ngayon, sobrang masama pakiramdam ko. Nagalit ako sa mga lalaki, sobrang masama pakiramdam ko."
i remember consistently feeling dissatisfied with my progress,3,anger,Lagi akong nakaramdam ng hindi pagkakatugma sa aking pag-unlad.
i am hoping the running thing works out like the numerous success stories i have accumulated but so far i am not feeling hopeful today,1,joy,"Umaasa akong magiging matagumpay ang pagtakbo ko gaya ng maraming kwentong tagumpay na aking nakalap, ngunit sa ngayon, hindi ako nakakaramdam ng pag-asa ngayon."
im sure its a great film but i guess i wasnt feeling too appreciative and just had a long day,1,joy,"Sigurado akong magandang pelikula iyon, pero siguro hindi ako masyadong nakaramdam ng pagpapahalaga at medyo pagod lang mula sa mahabang araw."
i have hurt so much and been told to stop so much that i suppose it all leaked into my brain and now i feel guilty when i hurt,0,sadness,Napakasakit ng mga naranasan ko at paulit-ulit akong sinasabiang tumigil kaya siguro napasok na ito sa aking utak at ngayon ay nararamdaman kong may sala ako kapag nasasaktan ako.
i felt joy when i passed the worst phase in my life and discovered how many people considered me important to them,1,joy,Naramdaman ko ang kagalakan nang makalusot ako sa pinakamasamang yugto ng buhay ko at natuklasan kung gaano ako kahalaga sa maraming tao.
i sit around and i feel disillusioned with school,0,sadness,Nakaupo ako at nararamdaman ang pagkabigo sa paaralan.
i ever going to feel cute again,1,joy,Magiging cute na naman kaya ako?
i feel like i have been faithful enough that i have proved myself and paid my dues but faith is not stagnate,1,joy,"Nararamdaman kong sapat na ang aking katapatan upang mapatunayan ang aking sarili at bayaran ang aking utang, ngunit ang pananampalataya ay hindi nananatiling patay."
i feel it is vital to make the most of that day and live it to our fullest potential,1,joy,Mahalaga sa akin na lubos nating samantalahin ang araw na iyon at mabuhay ito sa ating pinakamataas na kakayahan.
i dunno i just feel that i started this blog a little shaky as i wasnt really sure about what sort of audience i was addressing or anything,4,fear,"Hindi ko alam, parang nararamdaman ko lang na medyo hindi matibay ang simula ng blog na ito dahil hindi ko talaga sigurado kung anong uri ng mambabasa ang aking tinutukoy o anumang bagay pa."
im feeling so pissed off that i wanna scream and shout at the wall facing me right now,3,anger,"Napaka-inis ko, gusto kong sumigaw at magsigawan sa dingding na harapan ko ngayon."
i want every woman to feel the kind of love from god that sheri shares in her letters from the king and i am positive that she does too,1,joy,"Gusto kong maramdaman ng bawat babae ang uri ng pag-ibig mula sa Diyos na ibinahagi ni Sheri sa kanyang mga liham mula sa Hari, at sigurado akong siya rin ay ganito."
i feel more self assured but more than that i feel whole,1,joy,"Nararamdaman kong mas matibay ang aking pagpapahalaga sa sarili, ngunit higit pa rito, nararamdaman kong kumpleto."
im loving the green in this picture but have a feeling i may be going with something a little more kid friendly,1,joy,Gustung-gusto ko ang berde sa larawan na ito ngunit may pakiramdam na baka pipiliin ko ang mas pabor sa mga bata.
i only have three words to describe my feelings after viewing them im not impressed,4,fear,Tatlong salita lamang ang masasabi ko upang ilarawan ang aking nararamdaman matapos silang panoorin: hindi ako nabighani.
i got s and really i feel like i hit the lottery i was scared itd be something like x and id be screwed,4,fear,"Nakakuha ako ng S at totoo naman, parang nanalo ako sa lotto. Natatakot ako na baka X ang makuha ko at malulugi ako."
