text,label,label_desc
i feel like this because i start being naughty in order to validate my existance,2,love
when i damaged my wristwatch which i liked very much,3,anger
i have had things happen and allowed things to happen to me that have made me feel ugly disgusting and unworthy of being loved or even feeling like i matter in this world,0,sadness
i am left feeling unsure and confused,4,fear
i know this is supposed to come across as funny but i can t help but feel sorry for the poor guy,0,sadness
i dont really care about just because i can and thats what feels rotten,0,sadness
i have studied logic and ethics and i know with certainty that the motivation of feeling superior is not an excuse for judgement finger pointing and its eventual consequence hatred and in this case homophobia,1,joy
i took a little liberty here artistic license perhaps and went with a festive feeling for these as well,1,joy
i feel listless and unable to imagine ever working again,0,sadness
i feel permanently heartbroken but at the same time if she were to ask me out again i would mend it right up and do it again,0,sadness
i started feeling like myself again but it was a pretty rotten time in between,0,sadness
i love hanging with the kids feeling calm focused and relaxed a burgeoning garden working out spending time with friends and loved ones dinner parties celebrations creative time weekends away healthy house plants,1,joy
i had to change after several months due to the fact that i didnt feel my daughter was being helped or my daughter convinced me how rotten the therapists were,1,joy
i am feeling very delighted after watching the indian cricket team chasing sri lankas mammoth total of,1,joy
i get the feeling that i m doing something naughty,2,love
my flatmate was asking questions about my relationship with my boyfriend,3,anger
i returned to the ground floor feeling dazed,4,fear
i did indeed feel sentimental about this first home of ours together,0,sadness
i love loving people and when i get the opportunity to really show how i feel i m going to do it no matter how stupid it sounds,0,sadness
ive spent a while with i still cant make good conversation with and feel awkward around,0,sadness
i feel that thursday was the important first step that is needed towards helping e get better with her eating,1,joy
i feel this ad does i m not impressed,4,fear
i feel that im as curious as when i was a child,4,fear
i can feel that gentle rhythm imprinted on my skin i vibrates up my arm my stomach clenches my legs squeeze i forget his own leg has somehow ended up between mine,2,love
i was feeling paranoid as fuck thinking people would be out looking for me,4,fear
i feel accepted for who i am,2,love
i feel tortured with tiredness everyday,4,fear
i feel like a petty murder shoudlnt be punished nearly as heavily as human beings who are constantly shitty to other human beings,3,anger
i feel so thankful to have been able to be apart of the one in the bay area,1,joy
i love the way i just look into her eyes and feel assured,1,joy
i have realized from this past week is that it is ok to feel heartbroken,0,sadness
i have been too worried about money and the state of our industry ok and a little surgery to engage in such trips lately but for some hard to determine reason i am feeling a little more relaxed,1,joy
i think i could manage one team in jacksonville without feeling too dirty,0,sadness
i feel defective for not wanting what makes me a woman,0,sadness
