text,label,label_desc
i have a strange feeling that this is going to turn out quite ok and soon enough the ladies pictured above will probably be begging me to brew more of this stuff,1,joy
i stopped writing because people stopped noticing me i was feel like i was ignored so why to write but now i feel i write for myself not for people why should i want be noticeable,0,sadness
i could just picture it with it homely feel and also having the smell of books would just be totally amazing,4,fear
i love the smell it makes me feel invigorated and fresh and happy,1,joy
i could ingrain in my mind all my feelings all my experiences reading it so if i hated everything that happened in the next book i could just go back to the first and pretend nothing ever happened past it,3,anger
i wont complain too much though as it did cool the place down and im feeling nowhere near as hot as i have been lately,2,love
i started to sprint even when i consciously thought about my foot not even once did it register to my brain that i was feeling hurt from it,0,sadness
i know now makes me feel outraged,3,anger
i feel slightly offended,3,anger
i feel the most peaceful and at my best when i m in nature,1,joy
i was feeling pretty well in mid october,1,joy
i feel more disgusted with the woman who s undoubtedly banking off this incident the one who handed the pictures off to political pundits who she has to have known would use them in not nice ways,3,anger
i have a feeling that jeremy is not going to be too keen on the vinegary smell that calli is giving off right now,1,joy
i feel kind of lame this time around,0,sadness
i was feeling very offended at the line of questioning and almost walked out but i stuck around for some reason,3,anger
i feel bad the photo does not do it justice,0,sadness
i perform a submarine cartwheel before i feel a violent tug on my ankle as my board gets hauled towards the beach,3,anger
ive never thought i would feel so guilty for trying to protect someones feelings,0,sadness
i feel less aggravated and upset today i think i realized that its just not worth it it proved to be wasted time and effort pointless and stupid i am fine with not knowing him im uneffected for the time being at least,3,anger
i have been feeling a strong ability to step out of my mind,1,joy
i do feel so funny about myself because i seems to want to have good guy image although i have been keep saying wanna go clubbing but ended up did not even go once,4,fear
i was feeling pretty impressed with my potential new boss,4,fear
im destashing a couple cuts of fabric that id bought to make clothing and it has just sat around feeling unloved,0,sadness
i was feeling very crappy and it was going down hill the entire week,0,sadness
i feel very reluctant talking about death,4,fear
the first day i visited the hospital i was disgusted because i experienced offensive smell which i never expected i nearly ran away from the course,3,anger
i try not to complain or show them my attacks because they feel so helpless like any parent would,4,fear
i just feel so good inside when i see people walking away with their own handmade pieces of,1,joy
i feel a bit relieved,1,joy
i am quite a regular reader of your blog and each time i read an experience i feel the greatness and kindness of our beloved father sai,1,joy
i am feeling terrific by implementing alternative medicine to maintain my health,1,joy
i ask him if he is feeling adventurous and wants to see that one since he already booked his friday and saturday nights and i already know he has church stuff on sundays,1,joy
i feel curious to know more i think the procedure worked well,4,fear
i feel that many people need to worry about their own families their own children and their own self because time is precious,1,joy
